"","gene","ensembl","Antibody","max_FC_log2"
"24811","AC079354.1","ENSG00000231903.1",NA,-1.43711703274976
"24812","SETP10","ENSG00000231905.2",NA,2.32192809488736
"24814","GAPDHP37","ENSG00000231907.2",NA,0.206450877467426
"24815","IDH1-AS1","ENSG00000231908.1",NA,0.185132592695174
"24819","SALL4P5","ENSG00000231915.2",NA,-0.263034405833794
"24820","AC006033.1","ENSG00000231916.1",NA,1.05889368905357
"24821","AC007402.1","ENSG00000231918.1",NA,-2.26303440583379
"24822","NEBL-AS1","ENSG00000231920.1",NA,0.691308706388964
"24824","PSG1","ENSG00000231924.5",NA,-1.14297865381609
"24825","TAPBP","ENSG00000231925.7",NA,-1.0398486921847
"24827","HMGB3P31","ENSG00000231929.2",NA,1.15200309344505
"24828","AC116666.1","ENSG00000231937.1",NA,-3.0703893278914
"24829","RPS7P3","ENSG00000231940.1",NA,0.426293357187074
"24830","HNRNPA1P36","ENSG00000231942.3",NA,1.29001884693262
"24831","PGM5P4-AS1","ENSG00000231943.3",NA,-4.96743213754357
"24834","HS1BP3-IT1","ENSG00000231948.2",NA,-0.362869673413589
"24835","AC004837.3","ENSG00000231951.1",NA,-0.147557188413858
"24836","DPY19L1P2","ENSG00000231952.3",NA,-0.72799713044432
"24838","AC007383.2","ENSG00000231955.1",NA,0.666624613153749
"24839","HNRNPA1P9","ENSG00000231956.1",NA,-6.63807383718072
"24844","AL731567.1","ENSG00000231964.1",NA,-2.29545588352617
"24845","AF131215.1","ENSG00000231965.4",NA,-2.43295940727611
"24847","AL135786.1","ENSG00000231967.1",NA,-0.161948280719479
"24848","MMADHC-DT","ENSG00000231969.1",NA,-1.50823435828441
"24849","AL355490.3","ENSG00000231970.1",NA,-0.908572346798039
"24850","CT69","ENSG00000231971.1",NA,-5.0703893278914
"24851","FAM238B","ENSG00000231976.3",NA,0.551750721699299
"24852","AL096828.1","ENSG00000231977.1",NA,-3.50814690367033
"24855","AC011899.1","ENSG00000231980.1",NA,5.09451759878429
"24856","RPL7L1P12","ENSG00000231981.3",NA,0.273018494406416
"24857","AC112907.2","ENSG00000231982.1",NA,-0.54527302256474
"24860","PPP1R2B","ENSG00000231989.2",NA,0.0766775202893828
"24862","ANXA2P2","ENSG00000231991.3",NA,-1.61023802579365
"24863","AC092802.4","ENSG00000231992.1",NA,-2.06599755877424
"24864","EP300-AS1","ENSG00000231993.1",NA,0.0235513082613711
"24865","AL590399.4","ENSG00000231995.2",NA,-0.705452340844278
"24866","LRRC8C-DT","ENSG00000231999.2",NA,-3.76274961993644
"24867","CLCN3P1","ENSG00000232000.2",NA,-3.54843662469604
"24868","CAP1P2","ENSG00000232004.1",NA,-0.0473875025297823
"24869","AC005537.2","ENSG00000232006.4",NA,-0.295602268290225
"24870","DNMT3L-AS1","ENSG00000232010.1",NA,0.354108500636512
"24874","AC074183.1","ENSG00000232019.1",NA,1.16386324865511
"24875","LEF1-AS1","ENSG00000232021.2",NA,-1.59385890120955
"24876","FAAHP1","ENSG00000232022.2",NA,1.1963972128035
"24877","LINC01807","ENSG00000232023.2",NA,2.09351188592314
"24878","LSM12P1","ENSG00000232024.2",NA,-0.130977589981924
"24879","AL671986.1","ENSG00000232027.2",NA,1.31389077582194
"24880","AC007391.1","ENSG00000232028.1",NA,-5.38404980679516
"24881","MAGEB6B","ENSG00000232030.2",NA,3.26052755022322
"24883","AC092168.2","ENSG00000232034.1",NA,-0.48234743423827
"24884","AL078645.2","ENSG00000232036.2",NA,1.14295795384204
"24885","AL590556.1","ENSG00000232037.2",NA,-0.397963985919903
"24886","ZBED9","ENSG00000232040.2",NA,-0.944300639401898
"24887","PSMD10P3","ENSG00000232041.1",NA,0.624490864907793
"24889","AL133230.2","ENSG00000232043.1",NA,0.199185030175123
"24890","SILC1","ENSG00000232044.4",NA,4.96578428466209
"24891","LINC01798","ENSG00000232046.2",NA,-2.72246602447109
"24892","AC078845.1","ENSG00000232053.2",NA,-2
"24893","NPM1P34","ENSG00000232054.1",NA,-0.426533138116674
"24895","AC093390.1","ENSG00000232057.1",NA,0.321928094887362
"24896","AL451007.1","ENSG00000232059.2",NA,-0.826327904410049
"24897","SLC4A1APP1","ENSG00000232060.3",NA,-0.0823601632997897
"24898","AL691447.2","ENSG00000232063.1",NA,-0.155393682645824
"24899","LINC01063","ENSG00000232065.1",NA,1.05518177866741
"24900","TMEM253","ENSG00000232070.4",NA,-0.578896500021802
"24902","Z82198.2","ENSG00000232073.1",NA,0.210896782498619
"24903","MRPL35P2","ENSG00000232075.1",NA,-0.738024064529818
"24904","LINC01031","ENSG00000232077.1",NA,-4.78659636189081
"24905","LINC01697","ENSG00000232079.2",NA,2.39937218031271
"24907","RPS6KA2-IT1","ENSG00000232082.1",NA,1.30771423566766
"24908","RPL31P7","ENSG00000232083.2",NA,-0.963474123974886
"24909","LINC01104","ENSG00000232084.1",NA,-5.66513284940514
"24910","AL606534.2","ENSG00000232085.1",NA,-2.6166713604485
"24911","DCST1-AS1","ENSG00000232093.1",NA,0.181463741768756
"24912","AC079781.3","ENSG00000232097.1",NA,1.07225207190859
"24913","AC012313.1","ENSG00000232098.2",NA,0.530423975159381
"24915","RFX3-AS1","ENSG00000232104.2",NA,-3.07789165910323
"24917","AL353751.1","ENSG00000232110.3",NA,-5.27085391029309
"24918","AC073488.1","ENSG00000232111.1",NA,1.54432051622381
"24919","TMA7","ENSG00000232112.3",NA,0.11335197697003
"24921","LINC00384","ENSG00000232117.1",NA,-0.748461233004036
"24922","MCTS1","ENSG00000232119.3",NA,-0.102323269211976
"24923","AP001057.1","ENSG00000232124.1",NA,2.77890286697878
"24924","NCOA7-AS1","ENSG00000232131.1",NA,-1.48542682717024
"24925","IMPDH1P10","ENSG00000232133.1",NA,-0.950031540725915
"24926","RPS15AP12","ENSG00000232134.1",NA,0.256091539896491
"24927","DUXAP7","ENSG00000232136.2",NA,0.669851398307669
"24928","LINC00867","ENSG00000232139.1",NA,1.11302712618705
"24930","PSAT1P2","ENSG00000232144.1",NA,-3.0703893278914
"24931","FERP1","ENSG00000232149.1",NA,-0.246744469052939
"24932","ST13P4","ENSG00000232150.3",NA,-0.545636180515087
"24933","RAP2C-AS1","ENSG00000232160.2",NA,-0.39881118486426
"24935","LINC01873","ENSG00000232164.1",NA,1.09060254878091
"24938","AL359092.2","ENSG00000232172.1",NA,2.02647221136119
"24939","OR2H5P","ENSG00000232173.2",NA,1.79585928321977
"24941","AL122003.1","ENSG00000232175.1",NA,-0.415037499278844
"24942","AL161909.1","ENSG00000232176.1",NA,0.286672514305333
"24943","MTND4P24","ENSG00000232177.1",NA,-2.40874026081763
"24944","CNOT7P2","ENSG00000232185.1",NA,-1.26303440583379
"24945","TERF1P7","ENSG00000232186.1",NA,0.220567379928121
"24946","FTH1P7","ENSG00000232187.1",NA,-0.79654844130594
"24948","LINC02181","ENSG00000232190.2",NA,-3.22986754189859
"24951","Z99943.1","ENSG00000232194.1",NA,-1.94473269335238
"24952","MTRNR2L4","ENSG00000232196.2",NA,0.108299615346889
"24953","AL596442.1","ENSG00000232197.1",NA,0.3536369546147
"24955","CHORDC1P1","ENSG00000232202.1",NA,-1.13750352374994
"24956","SLC25A6P2","ENSG00000232203.3",NA,-0.189033824390017
"24957","LINC01701","ENSG00000232212.1",NA,-0.546827371834386
"24959","IGHV3-43","ENSG00000232216.1",NA,-0.258432503874785
"24961","AL021937.2","ENSG00000232218.1",NA,-0.503873065553392
"24962","AC008440.1","ENSG00000232220.2",NA,-1.28345712358718
"24965","AC092431.2","ENSG00000232228.1",NA,-0.157681405687566
"24966","LINC00865","ENSG00000232229.1",NA,-1.01198477091266
"24968","LINC02043","ENSG00000232233.1",NA,-0.293408054877313
"24969","ASCL5","ENSG00000232237.2",NA,-6.42359344980288
"24971","DYNLT3P1","ENSG00000232241.1",NA,0.15200309344505
"24975","AL158166.2","ENSG00000232259.1",NA,-3.00327513203286
"24976","BTF3L4P1","ENSG00000232260.1",NA,0.0859732231098529
"24977","LINC02805","ENSG00000232265.3",NA,1.16992500144231
"24978","ACTR3P2","ENSG00000232267.1",NA,-0.571156701196126
"24979","OR52I1","ENSG00000232268.4",NA,0.473931188332412
"24981","FTH1P1","ENSG00000232273.1",NA,-0.653349475701406
"24983","MTND1P32","ENSG00000232282.1",NA,1.08091999538357
"24984","HSD17B3-AS1","ENSG00000232283.1",NA,0.473931188332412
"24985","GNG12-AS1","ENSG00000232284.3",NA,-1.17702049012544
"24990","AL589935.1","ENSG00000232295.3",NA,-0.385464383895497
"24991","GRHL3-AS1","ENSG00000232298.2",NA,-1.21240833276383
"24992","FAM215B","ENSG00000232300.1",NA,0.33817911559298
"24993","LNCPRESS1","ENSG00000232301.1",NA,-1.9888594423948
"24994","DFFBP1","ENSG00000232303.2",NA,-0.442583826164507
"24996","AC012485.2","ENSG00000232306.1",NA,0.736965594166207
"24998","AL078590.2","ENSG00000232310.2",NA,-0.453365617937943
"24999","AL512303.1","ENSG00000232311.1",NA,1.7222690829595
"25000","LINC02518","ENSG00000232316.1",NA,-0.74193605444939
"25001","MXRA7P1","ENSG00000232320.5",NA,-1.62532628147838
"25002","AC093627.1","ENSG00000232325.3",NA,-7.82068956055921
"25004","AC084030.1","ENSG00000232328.1",NA,-0.207892851641333
"25005","AC233982.1","ENSG00000232332.1",NA,1.16146342269412
"25006","RPS27AP2","ENSG00000232333.1",NA,0.331253887159456
"25007","AL683842.1","ENSG00000232334.1",NA,0.678413411811093
"25008","AL354864.1","ENSG00000232335.1",NA,-0.532221038649183
"25009","RPL4P2","ENSG00000232341.2",NA,0.0588936890535674
"25011","AC087163.2","ENSG00000232344.2",NA,0.200475825655999
"25012","Z74021.1","ENSG00000232346.1",NA,0.781985034658657
"25013","AL390728.5","ENSG00000232347.1",NA,-0.519255599284095
"25014","YBX1P7","ENSG00000232349.2",NA,1.23173028591578
"25015","SEMA3B-AS1","ENSG00000232352.1",NA,1.1907920879597
"25017","VIPR1-AS1","ENSG00000232354.3",NA,3.1241962511867
"25018","AL603650.1","ENSG00000232355.2",NA,-2.64257322389125
"25020","ATP5MGP2","ENSG00000232362.1",NA,-0.377645711793314
"25021","AL021391.1","ENSG00000232363.1",NA,3.34994247105696
"25022","FTLP2","ENSG00000232368.1",NA,0.979040381364353
"25023","PPIAP35","ENSG00000232369.1",NA,-2.48156935150073
"25024","MTCYBP3","ENSG00000232373.2",NA,1.361456459074
"25025","GPR79","ENSG00000232374.4",NA,0.942080024070819
"25026","AC092042.2","ENSG00000232375.1",NA,1.09722180771267
"25027","AC016910.2","ENSG00000232377.1",NA,-0.625604485218502
"25029","ZDHHC20P4","ENSG00000232380.1",NA,-0.369076043244119
"25030","OR52U1P","ENSG00000232381.1",NA,1.68449817427207
"25033","RPS3AP25","ENSG00000232385.2",NA,-0.777607578663552
"25034","AC015712.1","ENSG00000232386.5",NA,-0.450872693652753
"25035","SKA2P1","ENSG00000232387.2",NA,0.385316801158844
"25036","SMIM26","ENSG00000232388.2",NA,0.193228426264242
"25037","AL583856.1","ENSG00000232389.1",NA,0.170531303212484
"25039","RPL5P6","ENSG00000232393.1",NA,0.337869638756383
"25041","AC004882.2","ENSG00000232396.2",NA,-0.793549122532574
"25042","TMPRSS11CP","ENSG00000232398.1",NA,0.703798730231007
"25044","RAD17P1","ENSG00000232400.1",NA,6.30073387261824
"25045","LINC00112","ENSG00000232401.1",NA,-0.982926486641059
"25046","AC009501.1","ENSG00000232403.1",NA,1.19068356160911
"25047","AL121895.1","ENSG00000232406.2",NA,1.01767102632706
"25049","AC009495.2","ENSG00000232411.1",NA,0.583848880410448
"25050","AL121601.1","ENSG00000232412.1",NA,-1.50488618667209
"25051","ELN-AS1","ENSG00000232415.1",NA,-1.37695866826967
"25052","BPESC1","ENSG00000232416.2",NA,0.0588936890535692
"25054","KNOP1P4","ENSG00000232422.1",NA,0.929610672108602
"25055","PRAMEF6","ENSG00000232423.3",NA,-4.63226821549951
"25057","RPL21P131","ENSG00000232429.3",NA,1.34030662420222
"25059","GXYLT1P3","ENSG00000232433.2",NA,-1.80685821176146
"25060","AJM1","ENSG00000232434.1",NA,0.624746167204826
"25062","RPL18AP7","ENSG00000232439.1",NA,-1.83365588348793
"25063","MHENCR","ENSG00000232442.1",NA,0.184307717454772
"25065","EMSLR","ENSG00000232445.1",NA,-0.748374639261872
"25068","AL133517.1","ENSG00000232450.1",NA,0.129015677920596
"25069","AC018467.1","ENSG00000232451.1",NA,-1
"25070","LINC02777","ENSG00000232453.1",NA,-1.82202632768869
"25071","AL138752.1","ENSG00000232454.2",NA,0.637820947868232
"25072","LARS2-AS1","ENSG00000232455.2",NA,-1.26303440583379
"25073","AL355994.2","ENSG00000232456.1",NA,-0.433311670747735
"25074","SLC16A6P1","ENSG00000232457.3",NA,0.131368004119262
"25075","LINC01450","ENSG00000232458.1",NA,-3.41503749927884
"25077","BMPR1AP2","ENSG00000232460.3",NA,-0.0317088597273382
"25079","H3P31","ENSG00000232466.1",NA,0.20871748443937
"25081","AL136368.1","ENSG00000232470.1",NA,1.65198407065813
"25082","EEF1B2P3","ENSG00000232472.1",NA,0.155712149635287
"25083","NCKAP5-IT1","ENSG00000232474.1",NA,1.47393118833241
"25084","KRT8P52","ENSG00000232479.2",NA,-0.0562811082749364
"25085","TGFB2-AS1","ENSG00000232480.1",NA,-3.31207189914235
"25086","AL357134.1","ENSG00000232482.2",NA,3.81225372147044
"25087","AC098820.2","ENSG00000232485.2",NA,-0.204833772778608
"25088","AL592437.2","ENSG00000232486.1",NA,-0.403632736006594
"25089","RASA3-IT1","ENSG00000232487.1",NA,0.0324214776923775
"25090","MFAP1P1","ENSG00000232489.1",NA,-1.2285460294485
"25091","OSBPL10-AS1","ENSG00000232490.2",NA,3.27094416616856
"25092","SAPCD2P3","ENSG00000232491.1",NA,0.970455724385985
"25093","NPM1P13","ENSG00000232492.1",NA,-2.72246602447109
"25094","RPL12P11","ENSG00000232493.2",NA,1.6059595820162
"25096","RPL3P12","ENSG00000232496.2",NA,-1.26303440583379
"25097","AL391058.1","ENSG00000232499.2",NA,0.195374870697968
"25098","AC073464.1","ENSG00000232502.1",NA,5.10328780841202
"25099","ST3GAL5-AS1","ENSG00000232504.4",NA,2.12641768325058
"25101","MRPL45P1","ENSG00000232508.1",NA,-0.278801721692111
"25102","AC112198.2","ENSG00000232517.2",NA,-3.13750352374994
"25105","VDAC1P13","ENSG00000232526.1",NA,0.00489879941283888
"25106","LINC02802","ENSG00000232527.3",NA,-0.787278371726184
"25107","AL109809.1","ENSG00000232528.3",NA,-2.77584712079911
"25108","LIF-AS1","ENSG00000232530.1",NA,-2.61450677633517
"25109","AC027612.3","ENSG00000232531.2",NA,0.146174014642852
"25111","AC093673.1","ENSG00000232533.1",NA,-1.74232484457715
"25113","AL365436.2","ENSG00000232536.1",NA,0.28318201239511
"25114","AC092810.3","ENSG00000232537.1",NA,-7.44604940671655
"25115","DPYD-IT1","ENSG00000232542.1",NA,-1.72246602447109
"25116","AC253536.3","ENSG00000232545.1",NA,0.0132968226134578
"25117","SRD5A1P1","ENSG00000232549.1",NA,-0.0524674198941355
"25119","CLK2P1","ENSG00000232553.3",NA,0.614661497236267
"25123","LINC01549","ENSG00000232560.2",NA,-8.41616416473313
"25124","MRTFA-AS1","ENSG00000232564.1",NA,-0.144389909335175
"25127","RPL3P4","ENSG00000232573.1",NA,0.336778640198954
"25128","AC093311.1","ENSG00000232578.3",NA,-0.421732151852852
"25129","MTCO1P27","ENSG00000232579.1",NA,2.06183496436569
"25130","AC079742.1","ENSG00000232581.1",NA,0.388091585577466
"25131","KIAA1614-AS1","ENSG00000232586.1",NA,-0.613109380109149
"25132","EEF1A1P3","ENSG00000232587.1",NA,0.850528152989406
"25135","KANTR","ENSG00000232593.2",NA,0.364252821677641
"25138","AL008707.1","ENSG00000232599.1",NA,3.07426891494048
"25139","TONSL-AS1","ENSG00000232600.2",NA,1.44591681216282
"25143","AL683813.2","ENSG00000232611.1",NA,-0.715623622036958
"25145","LINC02576","ENSG00000232613.2",NA,0.321928094887363
"25146","AC026412.2","ENSG00000232615.4",NA,-0.0253428481144633
"25148","MRAP-AS1","ENSG00000232623.1",NA,-0.625604485218502
"25150","AC099336.1","ENSG00000232626.3",NA,-0.933244193173461
"25151","AC021876.1","ENSG00000232627.1",NA,-5.28095631383106
"25152","AC092809.3","ENSG00000232628.1",NA,3.08413098055259
"25153","HLA-DQB2","ENSG00000232629.4",NA,2.27060931760238
"25154","PRPS1P2","ENSG00000232630.1",NA,0.34604055100417
"25155","MTND2P23","ENSG00000232631.1",NA,1.50955509806313
"25156","AC079465.1","ENSG00000232633.3",NA,-0.553813802150492
"25158","AL390294.1","ENSG00000232638.1",NA,5.40297181524342
"25159","AL354892.2","ENSG00000232640.1",NA,-0.00797579557702366
"25160","AC008073.2","ENSG00000232642.1",NA,1.79585928321977
"25161","LINC01431","ENSG00000232645.1",NA,0.748729043482044
"25162","AC107214.1","ENSG00000232648.3",NA,-0.0691546722397587
"25163","LINC01780","ENSG00000232650.1",NA,-2.6166713604485
"25164","GOLGA8N","ENSG00000232653.4",NA,-0.0726891894290285
"25165","FAM136BP","ENSG00000232654.1",NA,1.35940280030603
"25166","IDI2-AS1","ENSG00000232656.3",NA,-0.143178747903284
"25167","LDHBP1","ENSG00000232662.2",NA,0.810966175609983
"25169","ZNF687-AS1","ENSG00000232671.2",NA,-0.038643898040259
"25171","AL121830.1","ENSG00000232675.3",NA,2.00166882036062
"25172","ADH5P2","ENSG00000232676.1",NA,-0.12553088208386
"25173","LINC00665","ENSG00000232677.2",NA,0.333010442553603
"25174","SPTLC1P4","ENSG00000232678.2",NA,-1.31348342852115
"25175","LINC01705","ENSG00000232679.1",NA,-4.98550043030488
"25176","AC002511.1","ENSG00000232680.2",NA,-0.526068811667588
"25177","AL592430.2","ENSG00000232682.1",NA,0.442349502727808
"25178","ATP11A-AS1","ENSG00000232684.1",NA,-0.657313344945841
"25179","LINC00442","ENSG00000232685.3",NA,-1.90395331252897
"25180","RPL12P9","ENSG00000232687.1",NA,-6.07895134139482
"25182","AP001596.1","ENSG00000232692.1",NA,-1.2297655594265
"25185","BDH2P1","ENSG00000232699.2",NA,-0.84353725836425
"25186","AL158050.1","ENSG00000232702.2",NA,0.194916766248873
"25187","NUTM2HP","ENSG00000232706.3",NA,0.662965012722429
"25188","MARK2P9","ENSG00000232709.1",NA,0.789972843829368
"25189","AC254562.2","ENSG00000232710.1",NA,-1.53109562874242
"25190","KIZ-AS1","ENSG00000232712.2",NA,-0.678071905112637
"25191","RPS12P3","ENSG00000232713.2",NA,-0.27026171303482
"25193","AC016831.3","ENSG00000232716.2",NA,-3.58496250072116
"25195","GAPDHP48","ENSG00000232718.1",NA,-6.05311133645956
"25196","AC007272.1","ENSG00000232719.1",NA,-1.26303440583379
"25197","AC239800.2","ENSG00000232721.1",NA,-1.3772054257531
"25200","TRIM80P","ENSG00000232724.1",NA,0.946418959795156
"25201","U52111.1","ENSG00000232725.1",NA,-1.05105860044268
"25202","YWHAEP1","ENSG00000232727.2",NA,-0.463947099759791
"25203","AC211433.1","ENSG00000232729.3",NA,0.450903644671619
"25204","AC097717.1","ENSG00000232732.5",NA,-2.22834859562132
"25207","AL607028.1","ENSG00000232739.1",NA,-5.84799690655495
"25208","RHOQP2","ENSG00000232742.2",NA,-1.56111575876679
"25209","ELF2P3","ENSG00000232743.2",NA,0.544320516223811
"25210","LINC02022","ENSG00000232746.1",NA,-3.32192809488736
"25211","AC135050.1","ENSG00000232748.2",NA,0.554535280632129
"25213","AL139132.1","ENSG00000232750.2",NA,-0.6722191788672
"25215","MTCO3P21","ENSG00000232752.1",NA,0.87446911791614
"25216","AL035658.1","ENSG00000232754.1",NA,-0.130584109810145
"25217","AC004990.1","ENSG00000232756.1",NA,1.14027570777593
"25218","ETF1P1","ENSG00000232757.1",NA,-0.601203141728367
"25219","AC002480.1","ENSG00000232759.1",NA,-4.6607939136808
"25220","AC103564.2","ENSG00000232760.1",NA,-1.72246602447109
"25221","AL355483.2","ENSG00000232762.1",NA,0.459431618637297
"25223","AC016825.1","ENSG00000232767.1",NA,9.42025266543954
"25224","AL355916.1","ENSG00000232774.3",NA,-3.06957124165406
"25225","BMS1P22","ENSG00000232775.2",NA,-0.320386113223082
"25226","MRPL51P2","ENSG00000232777.1",NA,1.65979773364375
"25227","RPL23AP50","ENSG00000232778.1",NA,0.984893107609791
"25229","FRG2FP","ENSG00000232783.1",NA,0.294342263215463
"25231","OR7L1P","ENSG00000232787.1",NA,-0.715546610531301
"25232","ITGA6-AS1","ENSG00000232788.1",NA,-2.06821822884977
"25234","FTH1P25","ENSG00000232792.2",NA,-1.35614381022527
"25235","DNAJC19P8","ENSG00000232793.2",NA,-1.18903382439002
"25236","HNRNPDP1","ENSG00000232794.1",NA,-0.113458049783284
"25240","SDCBPP3","ENSG00000232801.1",NA,-1.07860983469637
"25241","SLCO4A1-AS1","ENSG00000232803.1",NA,-0.432251822269579
"25242","AL137186.2","ENSG00000232807.2",NA,-1.67998504030996
"25243","VDAC1P10","ENSG00000232809.1",NA,0.210896782498619
"25244","TNF","ENSG00000232810.3",NA,-2.53761043355028
"25245","AL360270.1","ENSG00000232811.1",NA,0.256203912664526
"25246","COL4A2-AS1","ENSG00000232814.2",NA,-2.93579251104996
"25247","DUX4L50","ENSG00000232815.1",NA,0.4495485393052
"25248","RPS2P32","ENSG00000232818.2",NA,-2.25534001404379
"25249","AC003986.2","ENSG00000232821.1",NA,-3.51440922089585
"25251","PRR13P1","ENSG00000232824.1",NA,1.25153876699596
